Region,Subject,Item,zval_1,zval_srp,pval_1,pval_srp,SE_1,SE_srp,1,srp,s_1,s_srp,i_1,i_srp,AIC,BIC,Condition,z_srp,logRT,ReadingTime,est_1,est_srp,res_1,res_srp,coef_1,coef_intercept_srp
postpostcritical,1.0,51.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,0.2981673172860901,-0.007297536093299537,0.044926282541058966,-0.0009854734202404587,-222.94628159686073,-175.59525576911344,A,0.593469179611243,6.421622267806518,615,6.101255352997463,6.103544704765284,0.3203669148090542,0.3180775630412338,6.101255352997463,6.105112927824382
postpostcritical,1.0,55.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,0.2981673172860901,-0.007297536093299537,0.10231533400860801,-0.0022443219524419435,-222.94628159686073,-175.59525576911344,A,1.0338330311520527,5.983936280687191,397,6.158644404465012,6.161331053547415,-0.17470812377782163,-0.17739477286022431,6.158644404465012,6.16124313075973
postpostcritical,1.0,56.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,0.2981673172860901,-0.007297536093299537,0.22651805064861594,-0.00496875115173131,-222.94628159686073,-175.59525576911344,A,1.0338330311520527,6.4425401664681985,628,6.28284712110502,6.282717165290162,0.15969304536317885,0.1598230011780366,6.28284712110502,6.282721418200448
postpostcritical,1.0,60.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,0.2981673172860901,-0.007297536093299537,0.016065354055337593,-0.0003523990526885531,-222.94628159686073,-175.59525576911344,A,-1.170032388876974,6.272877006546167,530,6.072394424511741,6.0671402195071265,0.20048258203442604,0.20573678703904097,6.072394424511741,6.076885073706213
postpostcritical,1.0,62.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,0.2981673172860901,-0.007297536093299537,-0.09025321525662333,0.001979735239508345,-222.94628159686073,-175.59525576911344,A,0.2174045938244834,5.921578419643816,373,5.966075855199781,5.967559159672453,-0.0444974355559653,-0.045980740028636724,5.966075855199781,5.972898638686449
postpostcritical,1.0,68.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,0.2981673172860901,-0.007297536093299537,-0.027013089089295596,0.0005925413764595193,-222.94628159686073,-175.59525576911344,A,-0.6943667526741918,5.886104031450156,360,6.029315981367109,6.025541688651287,-0.14321194991695307,-0.13943765720113088,6.029315981367109,6.034751570990728
postpostcritical,1.0,77.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,0.2981673172860901,-0.007297536093299537,0.04080521993283747,-0.0008950764981306113,-222.94628159686073,-175.59525576911344,A,0.593469179611243,6.313548046277095,552,6.097134290389241,6.099477289944265,0.21641375588785383,0.21407075633282968,6.097134290389241,6.10108226213827
postpostcritical,1.0,80.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,0.2981673172860901,-0.007297536093299537,-0.06793936159447075,0.0014902732042934394,-222.94628159686073,-175.59525576911344,A,-0.14900350354122818,6.1675164908883415,477,5.988389708861933,5.987446021776614,0.1791267820264082,0.18007046911172786,5.988389708861933,5.994723030313386
postpostcritical,1.0,84.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,0.2981673172860901,-0.007297536093299537,-0.0446887894180656,0.0009802639271116657,-222.94628159686073,-175.59525576911344,A,0.2174045938244834,6.54965074223381,699,6.011640281038338,6.012906295856299,0.5380104611954719,0.5367444463775115,6.011640281038338,6.017463593212609
postpostcritical,1.0,87.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,0.2981673172860901,-0.007297536093299537,-0.012608753841476939,0.00027657734115379615,-222.94628159686073,-175.59525576911344,A,1.639925652119569,5.976350909297934,394,6.043720316614928,6.05211612194645,-0.0673694073169937,-0.07576521264851621,6.043720316614928,6.048839942203241
postpostcritical,1.0,88.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,0.2981673172860901,-0.007297536093299537,0.006066199383542308,-0.00013306416458776715,-222.94628159686073,-175.59525576911344,A,-0.9570555935141343,6.0844994130751715,439,6.062395269839946,6.057887553228358,0.022104143235225138,0.026611859846813246,6.062395269839946,6.067105253922518
postpostcritical,1.0,91.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,0.2981673172860901,-0.007297536093299537,-0.13023652169526154,0.0028567827831727124,-222.94628159686073,-175.59525576911344,A,0.593469179611243,5.84354441703136,345,5.926092548761143,5.930662161165859,-0.0825481317297827,-0.08711774413449902,5.926092548761143,5.933792379791475
postpostcritical,1.0,95.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,0.2981673172860901,-0.007297536093299537,-0.08814935112908984,0.0019335862581056032,-222.94628159686073,-175.59525576911344,A,-0.4360634340812784,6.182084906716632,484,5.968179719327314,5.965224676813435,0.21390518738931785,0.21686022990319742,5.968179719327314,5.974956353832579
postpostcritical,1.0,97.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,0.2981673172860901,-0.007297536093299537,-0.09281392631767306,0.0020359053151266415,-222.94628159686073,-175.59525576911344,A,0.2174045938244834,5.8664680569332965,353,5.963515144138731,5.965010660243878,-0.09704708720543476,-0.09854260331058118,5.963515144138731,5.970394097701017
postpostcritical,1.0,106.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,0.2981673172860901,-0.007297536093299537,-0.027887928035846634,0.0006117312688800482,-222.94628159686073,-175.59525576911344,A,-1.170032388876974,6.089044875446846,441,6.028441142420557,6.022058873712608,0.060603733026288964,0.06698600173423763,6.028441142420557,6.033895921936597
postpostcritical,1.0,115.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,0.2981673172860901,-0.007297536093299537,-0.06040436291152198,0.0013249904231773626,-222.94628159686073,-175.59525576911344,A,-0.9570555935141343,5.717027701406222,304,5.995924707544882,5.990021551634425,-0.27889700613866,-0.272993850228203,5.995924707544882,6.002092746215219
postpostcritical,1.0,116.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,0.2981673172860901,-0.007297536093299537,-0.06725789203743957,0.0014753249357705874,-222.94628159686073,-175.59525576911344,A,-0.9570555935141343,5.8916442118257715,362,5.989071178418965,5.983024144022332,-0.0974269665931935,-0.09137993219656071,5.989071178418965,5.995389551601895
postpostcritical,1.0,119.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,0.2981673172860901,-0.007297536093299537,-0.060118078851004425,0.0013187106840954405,-222.94628159686073,-175.59525576911344,A,2.3322826009646,5.68697535633982,295,5.9962109916054,6.010581954752104,-0.30923563526557984,-0.323606598412284,5.9962109916054,6.002372750536654
postpostcritical,3.0,1.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,-0.026411869023808994,-0.014116156684502322,0.030071440589943717,-0.0006596273658441687,-222.94628159686073,-175.59525576911344,A,-0.4360634340812784,5.602118820879701,271,5.761821324736449,5.762970438971432,-0.15970250385674767,-0.16085161809173076,5.761821324736449,5.759186125026561
postpostcritical,3.0,3.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,-0.026411869023808994,-0.014116156684502322,-0.10867119295814916,0.0023837398989823874,-222.94628159686073,-175.59525576911344,A,0.2174045938244834,5.43372200355424,229,5.623078691188356,5.623167428689849,-0.18935668763411595,-0.18944542513560947,5.623078691188356,5.623486858743295
postpostcritical,3.0,4.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,-0.026411869023808994,-0.014116156684502322,0.2359560533989309,-0.005175776979922002,-222.94628159686073,-175.59525576911344,A,-1.170032388876974,5.627621113690637,278,5.9677059375454355,5.976073247878649,-0.34008482385479866,-0.3484521341880118,5.9677059375454355,5.960554588221471
postpostcritical,3.0,10.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,-0.026411869023808994,-0.014116156684502322,0.12974938166791633,-0.002846097199551473,-222.94628159686073,-175.59525576911344,A,-0.4360634340812784,5.780743515792329,324,5.861499265814421,5.863601819593606,-0.08075575002209234,-0.08285830380127734,5.861499265814421,5.856677596270827
postpostcritical,3.0,13.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,-0.026411869023808994,-0.014116156684502322,0.04970736023792546,-0.0010903479997487978,-222.94628159686073,-175.59525576911344,A,-0.9570555935141343,5.598421958998375,270,5.7814572443844305,5.784391500598725,-0.1830352853860555,-0.1859695416003504,5.7814572443844305,5.778391324040639
postpostcritical,3.0,16.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,-0.026411869023808994,-0.014116156684502322,-0.08893318130709399,0.001950779841965997,-222.94628159686073,-175.59525576911344,A,-0.9570555935141343,5.631211781821365,279,5.642816702839411,5.6428404306422015,-0.011604921018046,-0.01162864882083614,5.642816702839411,5.642791910337334
postpostcritical,3.0,17.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,-0.026411869023808994,-0.014116156684502322,-0.038060264424101126,0.0008348649573442114,-222.94628159686073,-175.59525576911344,A,-0.4360634340812784,5.659482215759621,287,5.693689619722404,5.6941870405027295,-0.034207403962782656,-0.0347048247431081,5.693689619722404,5.692548912335705
postpostcritical,3.0,21.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,-0.026411869023808994,-0.014116156684502322,-0.13008846861318665,0.0028535351880253483,-222.94628159686073,-175.59525576911344,A,0.2174045938244834,5.545177444479562,256,5.601661415533319,5.601852288688808,-0.056483971053756576,-0.056674844209245734,5.601661415533319,5.602539378377301
postpostcritical,3.0,30.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,-0.026411869023808994,-0.014116156684502322,0.002334274499186099,-5.120311195102025e-5,-222.94628159686073,-175.59525576911344,A,0.2174045938244834,5.648974238161206,284,5.734084158645691,5.733643528350908,-0.08510992048448518,-0.08466929018970148,5.734084158645691,5.732057383189697
postpostcritical,3.0,35.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,-0.026411869023808994,-0.014116156684502322,0.15936040093493306,-0.0034956250657221088,-222.94628159686073,-175.59525576911344,A,-0.9570555935141343,5.918893854273146,372,5.891110285081438,5.896346525165674,0.027783569191708324,0.022547329107472258,5.891110285081438,5.885639087671673
postpostcritical,3.0,43.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,-0.026411869023808994,-0.014116156684502322,0.003288577519286788,-7.213607608632211e-5,-222.94628159686073,-175.59525576911344,A,2.3322826009646,5.5093883366279774,247,5.735038461665792,5.730262626945676,-0.22565012503781468,-0.22087429031769812,5.735038461665792,5.732990753245662
postpostcritical,3.0,47.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,-0.026411869023808994,-0.014116156684502322,0.02101828137405907,-0.0004610432126081289,-222.94628159686073,-175.59525576911344,A,-0.6943667526741918,5.37989735354046,217,5.752768165520564,5.754460070352152,-0.3728708119801043,-0.37456271681169184,5.752768165520564,5.750331549963913
postpostcritical,3.0,51.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,-0.026411869023808994,-0.014116156684502322,0.044926282541058966,-0.0009854734202404587,-222.94628159686073,-175.59525576911344,A,0.593469179611243,5.568344503761097,262,5.776676166687564,5.7749188772870435,-0.20833166292646776,-0.20657437352594687,5.776676166687564,5.77371512092328
postpostcritical,3.0,55.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,-0.026411869023808994,-0.014116156684502322,0.10231533400860801,-0.0022443219524419435,-222.94628159686073,-175.59525576911344,A,1.0338330311520527,5.4116460518550396,224,5.834065218155113,5.829702552043437,-0.4224191663000738,-0.41805650018839735,5.834065218155113,5.8298453238586285
postpostcritical,3.0,56.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,-0.026411869023808994,-0.014116156684502322,0.22651805064861594,-0.00496875115173131,-222.94628159686073,-175.59525576911344,A,1.0338330311520527,5.652489180268651,285,5.958267934795121,5.951088663786184,-0.30577875452646985,-0.29859948351753296,5.958267934795121,5.951323611299347
postpostcritical,3.0,60.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,-0.026411869023808994,-0.014116156684502322,0.016065354055337593,-0.0003523990526885531,-222.94628159686073,-175.59525576911344,A,-1.170032388876974,5.476463551931511,239,5.747815238201842,5.750539040136398,-0.27135168627033135,-0.27407548820488703,5.747815238201842,5.745487266805111
postpostcritical,3.0,62.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,-0.026411869023808994,-0.014116156684502322,-0.09025321525662333,0.001979735239508345,-222.94628159686073,-175.59525576911344,A,0.2174045938244834,5.476463551931511,239,5.641496668889882,5.6414975739224795,-0.1650331169583712,-0.1650340219909685,5.641496668889882,5.641500831785348
postpostcritical,3.0,68.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,-0.026411869023808994,-0.014116156684502322,-0.027013089089295596,0.0005925413764595193,-222.94628159686073,-175.59525576911344,A,-0.6943667526741918,5.5093883366279774,247,5.70473679505721,5.705697125779019,-0.19534845842923243,-0.19630878915104155,5.70473679505721,5.703353764089626
postpostcritical,3.0,77.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,-0.026411869023808994,-0.014116156684502322,0.04080521993283747,-0.0008950764981306113,-222.94628159686073,-175.59525576911344,A,0.593469179611243,5.631211781821365,279,5.772555104079342,5.770851462466025,-0.14134332225797674,-0.1396396806446596,5.772555104079342,5.769684455237169
postpostcritical,3.0,80.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,-0.026411869023808994,-0.014116156684502322,-0.06793936159447075,0.0014902732042934394,-222.94628159686073,-175.59525576911344,A,-0.14900350354122818,5.4510384535657,233,5.663810522552034,5.663882833824123,-0.21277206898633416,-0.21284438025842256,5.663810522552034,5.663325223412285
postpostcritical,3.0,84.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,-0.026411869023808994,-0.014116156684502322,-0.0446887894180656,0.0009802639271116657,-222.94628159686073,-175.59525576911344,A,0.2174045938244834,5.583496308781699,266,5.687061094728439,5.686844710106326,-0.10356478594674012,-0.1033484013246273,5.687061094728439,5.686065786311508
postpostcritical,3.0,87.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,-0.026411869023808994,-0.014116156684502322,-0.012608753841476939,0.00027657734115379615,-222.94628159686073,-175.59525576911344,A,1.639925652119569,5.579729825986222,265,5.719141130305029,5.716354904816967,-0.13941130431880655,-0.13662507883074504,5.719141130305029,5.717442135302139
postpostcritical,3.0,88.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,-0.026411869023808994,-0.014116156684502322,0.006066199383542308,-0.00013306416458776715,-222.94628159686073,-175.59525576911344,A,-0.9570555935141343,5.521460917862246,250,5.737816083530047,5.739834165895321,-0.21635516566780133,-0.21837324803307467,5.737816083530047,5.735707447021417
postpostcritical,3.0,91.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,-0.026411869023808994,-0.014116156684502322,-0.13023652169526154,0.0028567827831727124,-222.94628159686073,-175.59525576911344,A,0.593469179611243,5.356586274672012,212,5.601513362451244,5.602036333687619,-0.24492708777923156,-0.24545005901560657,5.601513362451244,5.602394572890374
postpostcritical,3.0,95.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,-0.026411869023808994,-0.014116156684502322,-0.08814935112908984,0.0019335862581056032,-222.94628159686073,-175.59525576911344,A,-0.4360634340812784,5.3706380281276624,215,5.643600533017415,5.6436188416142326,-0.2729625048897528,-0.2729808134865701,5.643600533017415,5.6435585469314775
postpostcritical,3.0,97.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,-0.026411869023808994,-0.014116156684502322,-0.09281392631767306,0.0020359053151266415,-222.94628159686073,-175.59525576911344,A,0.2174045938244834,5.356586274672012,212,5.638935957828832,5.638949074493905,-0.28234968315681996,-0.2823627998218923,5.638935957828832,5.638996290799915
postpostcritical,3.0,106.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,-0.026411869023808994,-0.014116156684502322,-0.027887928035846634,0.0006117312688800482,-222.94628159686073,-175.59525576911344,A,-1.170032388876974,5.834810737062605,342,5.703861956110658,5.70545769434188,0.13094878095194673,0.1293530427207248,5.703861956110658,5.702498115035495
postpostcritical,3.0,115.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,-0.026411869023808994,-0.014116156684502322,-0.06040436291152198,0.0013249904231773626,-222.94628159686073,-175.59525576911344,A,-0.9570555935141343,5.4510384535657,233,5.671345521234983,5.671968164301386,-0.22030706766928265,-0.22092971073568624,5.671345521234983,5.670694939314117
postpostcritical,3.0,116.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,-0.026411869023808994,-0.014116156684502322,-0.06725789203743957,0.0014753249357705874,-222.94628159686073,-175.59525576911344,A,-0.9570555935141343,5.480638923341991,240,5.664491992109066,5.664970756689295,-0.18385306876707475,-0.1843318333473034,5.664491992109066,5.663991744700794
postpostcritical,3.0,119.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,-0.026411869023808994,-0.014116156684502322,-0.060118078851004425,0.0013187106840954405,-222.94628159686073,-175.59525576911344,A,2.3322826009646,5.438079308923196,230,5.671631805295501,5.670099818274764,-0.23355249637230546,-0.23202050935156837,5.671631805295501,5.670974943635553
postpostcritical,4.0,1.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,-0.2007301160971921,-0.01572877611580751,0.030071440589943717,-0.0006596273658441687,-222.94628159686073,-175.59525576911344,A,-0.4360634340812784,5.978885764901122,395,5.587503077663065,5.5893553962651294,0.3913826872380568,0.38953036863599255,5.587503077663065,5.583255258521873
postpostcritical,4.0,3.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,-0.2007301160971921,-0.01572877611580751,-0.10867119295814916,0.0023837398989823874,-222.94628159686073,-175.59525576911344,A,0.2174045938244834,5.7430031878094825,312,5.448760444114972,5.44849859074401,0.2942427436945101,0.2945045970654725,5.448760444114972,5.447555992238606
postpostcritical,4.0,4.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,-0.2007301160971921,-0.01572877611580751,0.2359560533989309,-0.005175776979922002,-222.94628159686073,-175.59525576911344,A,-1.170032388876974,5.929589143389895,376,5.793387690472052,5.803641817770824,0.13620145291784258,0.1259473256190704,5.793387690472052,5.784623721716782
postpostcritical,4.0,10.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,-0.2007301160971921,-0.01572877611580751,0.12974938166791633,-0.002846097199551473,-222.94628159686073,-175.59525576911344,A,-0.4360634340812784,6.693323668269949,807,5.687181018741038,5.689986776887304,1.0061426495289112,1.003336891382645,5.687181018741038,5.680746729766138
postpostcritical,4.0,13.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,-0.2007301160971921,-0.01572877611580751,0.04970736023792546,-0.0010903479997487978,-222.94628159686073,-175.59525576911344,A,-0.9570555935141343,5.7430031878094825,312,5.607138997311047,5.611616619972282,0.13586419049843546,0.13138656783720037,5.607138997311047,5.60246045753595
postpostcritical,4.0,16.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,-0.2007301160971921,-0.01572877611580751,-0.08893318130709399,0.001950779841965997,-222.94628159686073,-175.59525576911344,A,-0.9570555935141343,5.752572638825633,315,5.468498455766028,5.470065550015758,0.2840741830596052,0.28250708880987485,5.468498455766028,5.466861043832646
postpostcritical,4.0,17.0,185.35026443060295,1.1657770145505415,0.0,0.24370461280642747,0.031066380028425742,0.010414156557323945,5.758161753170314,0.012140584340459053,-0.2007301160971921,-0.01572877611580751,-0.038060264424101126,0.0008348649573442114,-222.94628159686073,-175.59525576911344,A,-0.4360634340812784,5.662960480135946,288,5.519371372649021,5.520571997796427,0.14358910748692555,0.14238848233951895,5.519371372649021,5.516618045831017
